row,gold_set,provider,merchant_raw,description_raw,amount,direction,gold_leaf,gold_general,review_notes,agree,native_category_raw,plaid_leaf,plaid_general,native_leaf,native_general,pipeline_leaf,pipeline_general,pipeline_tier,gold_matches_native,gold_matches_pipeline,gold_matches_native_general,gold_matches_pipeline_general,excluded_from_v3_score_self_sourced_dict
1218,v3_volume,plaid,Uber Eats,UBER   * EATS PEND,24.8,debit,takeaway,eating_drinking_out,Uber Eats.,established,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,takeaway,eating_drinking_out,T4_dictionary,no,yes,yes,yes,no
1219,v3_volume,plaid,Summer Lane Service Stati,SUMMER LANE SERVIC,50,debit,fuel,transport_motoring,Summer Lane service station / filling station.,no,GENERAL_SERVICES_OTHER_SERVICES,business_services,business_self_employment,business_services,business_self_employment,business_services,business_self_employment,T6_native_fallback,no,no,no,no,no
1220,v3_volume,plaid,Mr R Mckay Revolt,MR R MCKAY (REVOLT,10,debit,transfer_p2p,transfers,Mr R McKay via Revolut; named person.,no,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,transfer_p2p,transfers,T5_R01,no,yes,no,yes,no
1221,v3_volume,plaid,Dixy Chicken,Dixy Chicken Tottenha Dixy Chicken Tottenham,4,debit,takeaway,eating_drinking_out,Dixy Chicken.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,takeaway,eating_drinking_out,T4_dictionary,no,yes,yes,yes,no
1222,v3_volume,plaid,CO-OP,CO-OP GROUP FOOD  UXBRIDGE,23.9,debit,groceries,groceries_household_essentials,Co-op food.,established,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T4_dictionary,yes,yes,yes,yes,no
1223,v3_volume,plaid,My Starling,MY STARLING 100000001592143472,10.69,debit,transfer_own_account,transfers,MY STARLING is an own Starling account/pot.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,transfer_own_account,transfers,T4_dictionary,no,yes,no,yes,no
1224,v3_volume,plaid,Ivy Casino,IVY CASINO,10,debit,gambling_casino,gambling,Ivy Casino.,yes,ENTERTAINMENT_CASINOS_AND_GAMBLING,gambling_unspecified,gambling,gambling_unspecified,gambling,gambling_casino,gambling,T4_dictionary,no,yes,yes,yes,no
1225,v3_volume,plaid,Capital One,Account - PBB00016353862 Capital One - SortCodeAccountNumber: 40025081077082,50,debit,credit_card_repayment,credit_loan_repayments,Capital One.,yes,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,credit_card_repayment,credit_loan_repayments,credit_card_repayment,credit_loan_repayments,credit_card_repayment,credit_loan_repayments,T4_dictionary,yes,yes,yes,yes,no
1226,v3_volume,plaid,Klarna,Klarna,36.66,debit,bnpl,credit_loan_repayments,Klarna; shop not shown.,yes,LOAN_PAYMENTS_BNPL_AND_EWA,bnpl,credit_loan_repayments,bnpl,credit_loan_repayments,bnpl,credit_loan_repayments,T4_dictionary,yes,yes,yes,yes,no
1227,v3_volume,plaid,TSGN,TSGN SN SHOREHAM-B  ON 31 AUG CLP TSGN SN SHOREHAM-BY-SE,2.35,debit,public_transport_rail_coach,transport_motoring,TSGN SN Shoreham-by-Sea is Govia Thameslink/Southern rail.,no,TRAVEL_AND_TRANSPORTATION_OTHER_TRAVEL_AND_TRANSPORTATION,transport_other,transport_motoring,transport_other,transport_motoring,transport_other,transport_motoring,T6_native_fallback,no,no,yes,yes,no
1228,v3_volume,plaid,Premier Vet,PREMIER VET ALLIAN,21.5,debit,veterinary,pets,Premier Vet Alliance administers vet health plans (explicitly not insurance); v2 gold veterinary.,yes,PET_CARE_AND_SUPPLIES_VETERINARY_SERVICES,veterinary,pets,veterinary,pets,veterinary,pets,T4_dictionary,yes,yes,yes,yes,no
1229,v3_volume,plaid,Capital One,CAPITAL ONE XXXXXXXXXXXX0071,453.09,debit,credit_card_repayment,credit_loan_repayments,Capital One.,yes,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,credit_card_repayment,credit_loan_repayments,credit_card_repayment,credit_loan_repayments,credit_card_repayment,credit_loan_repayments,T4_dictionary,yes,yes,yes,yes,no
1230,v3_volume,plaid,Elvis Stoica,Elvis Stoica - To Elvis S - IBAN: GB09REVO00997031070372,10,debit,transfer_p2p,transfers,Named person via Revolut.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,no
1231,v3_volume,plaid,Cd Harbour,1348 09AUG25 CD   HARBOUR ARMS      MARGATE GB,17.8,debit,pub_bar,eating_drinking_out,"Harbour Arms, Margate.",yes,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,no,no,yes,yes,no
1232,v3_volume,plaid,Covent Garden,Sq *covent Garden,3.5,debit,unclassified_card_spend,unclassified,"Square *Covent Garden; many possible payees, narrative does not disambiguate.",no,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,retail_other,general_retail_marketplaces,retail_other,general_retail_marketplaces,retail_other,general_retail_marketplaces,T6_native_fallback,no,no,no,no,no
1233,v3_volume,plaid,Zilch,Zilch Selecta U.K. Lim,2.7,debit,confectionary,groceries_household_essentials,"Zilch with Selecta UK; Selecta is vending, so label the shop not bnpl.",no,LOAN_PAYMENTS_BNPL_AND_EWA,bnpl,credit_loan_repayments,bnpl,credit_loan_repayments,bnpl,credit_loan_repayments,T4_dictionary,no,no,no,no,no
1234,v3_volume,plaid,Apple,APPLE.COM/BILL,0.99,debit,software,digital_subscriptions_services,Apple.com/bill App Store.,established,GENERAL_MERCHANDISE_COMPUTERS_AND_ELECTRONICS,computing_devices,general_retail_marketplaces,computing_devices,general_retail_marketplaces,software,digital_subscriptions_services,T4_dictionary,no,yes,no,yes,no
1235,v3_volume,plaid,Tesco,TESCO STORES 3113,12.07,debit,groceries,groceries_household_essentials,Tesco store.,established,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T4_dictionary,yes,yes,yes,yes,no
1236,v3_volume,plaid,Apple,APPLE.COM/BILL IRELAND ON 28 AUG CPM,3.49,debit,software,digital_subscriptions_services,Apple App Store.,established,GENERAL_MERCHANDISE_COMPUTERS_AND_ELECTRONICS,computing_devices,general_retail_marketplaces,computing_devices,general_retail_marketplaces,software,digital_subscriptions_services,T4_dictionary,no,yes,no,yes,no
1237,v3_volume,plaid,Kurdistan Tand,Kurdistan Tand,2.2,debit,takeaway,eating_drinking_out,Kurdistan Tandoori Naan is a takeaway/sandwich shop.,no,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,no
1238,v3_volume,plaid,Bolt,Bolt,7.2,debit,taxi_rideshare,transport_motoring,Bolt debit £7.20 is a taxi ride; established salary_gig is the Esso/salary-style trap (direction + product).,established,TRAVEL_AND_TRANSPORTATION_TAXIS_AND_RIDE_SHARES,taxi_rideshare,transport_motoring,taxi_rideshare,transport_motoring,taxi_rideshare,transport_motoring,T4_dictionary,yes,yes,yes,yes,no
1239,v3_volume,plaid,Zilch,Zilch Instalment,48,debit,bnpl,credit_loan_repayments,Zilch instalment; shop not shown.,yes,LOAN_PAYMENTS_BNPL_AND_EWA,bnpl,credit_loan_repayments,bnpl,credit_loan_repayments,bnpl,credit_loan_repayments,T4_dictionary,yes,yes,yes,yes,no
1240,v3_volume,plaid,Temu,3551 31JUL25      TEMU.COM          LONDON GB,7.43,debit,marketplace_general,general_retail_marketplaces,Temu marketplace; not Amazon.,yes,GENERAL_MERCHANDISE_APPAREL_AND_ACCESSORIES,clothing_general,clothing_personal_care,clothing_general,clothing_personal_care,clothing_general,clothing_personal_care,T6_native_fallback,no,no,no,no,no
1241,v3_volume,plaid,Al-fatah,Al-Fatah,1.23,debit,groceries_specialist,groceries_household_essentials,Al-Fatah world-food grocer.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,no
1242,v3_volume,plaid,TV LICENSING,TV LICENCE MBP,14.95,debit,tv_licence,utilities_household_bills,TV Licensing.,established,ENTERTAINMENT_OTHER_ENTERTAINMENT,entertainment_other,entertainment_leisure,entertainment_other,entertainment_leisure,tv_licence,utilities_household_bills,T4_dictionary,no,yes,no,yes,no
1243,v3_volume,plaid,First West Yorkshire,FIRST WEST YORKSHI,6,debit,public_transport_rail_coach,transport_motoring,First West Yorkshire buses.,yes,ENTERTAINMENT_MUSIC_VIDEO_GAMES_TV_AND_MOVIES,entertainment_other,entertainment_leisure,entertainment_other,entertainment_leisure,entertainment_other,entertainment_leisure,T6_native_fallback,no,no,no,no,no
1244,v3_volume,plaid,Church,CARD PAYMENT TO CHURCH HOUSE ON 29-08-2025,17.25,debit,unclassified_other,unclassified,CHURCH HOUSE collides (many pubs named Church House vs church donation); native DONATIONS is not enough to pick one.,yes,GOVERNMENTS_AND_NON_PROFIT_DONATIONS,charitable_donation,charitable_political_giving,charitable_donation,charitable_political_giving,charitable_donation,charitable_political_giving,T6_native_fallback,no,no,no,no,no
1245,v3_volume,plaid,One Stop,ONE STOP 2573,8.99,debit,convenience_store,groceries_household_essentials,One Stop.,established,GENERAL_MERCHANDISE_CONVENIENCE_STORES,convenience_store,groceries_household_essentials,convenience_store,groceries_household_essentials,groceries,groceries_household_essentials,T4_dictionary,yes,no,yes,yes,no
1246,v3_volume,plaid,Bet365,BET365,150,debit,gambling_betting,gambling,Bet365.,established,ENTERTAINMENT_CASINOS_AND_GAMBLING,gambling_unspecified,gambling,gambling_unspecified,gambling,gambling_betting,gambling,T4_dictionary,no,yes,yes,yes,no
1247,v3_volume,plaid,Urquhart O,To A/C 00158140   URQUHART O        Via Mobile Xfer,2.2,debit,transfer_p2p,transfers,Named person URQUHART O.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,no
1248,v3_volume,plaid,Mob Miss Caitlan Bywat,"MOB, Miss Caitlan Bywat",60,debit,transfer_p2p,transfers,Miss Caitlan Bywat mobile payment.,yes,GENERAL_MERCHANDISE_APPAREL_AND_ACCESSORIES,clothing_general,clothing_personal_care,clothing_general,clothing_personal_care,clothing_general,clothing_personal_care,T6_native_fallback,no,no,no,no,no
1249,v3_volume,plaid,Zilch,Zilch Instalment,7.7,debit,bnpl,credit_loan_repayments,Zilch instalment.,yes,LOAN_PAYMENTS_BNPL_AND_EWA,bnpl,credit_loan_repayments,bnpl,credit_loan_repayments,bnpl,credit_loan_repayments,T4_dictionary,yes,yes,yes,yes,no
1250,v3_volume,plaid,The Ranya Cafe Sandwich,Contactless Payment The Ranya Cafe Sandwich APPLEPAY 6071,6,debit,restaurant_cafe,eating_drinking_out,Ranya Cafe sandwich shop.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,yes,yes,yes,yes,no
1251,v3_volume,plaid,Boylesports,"BOYLESPORTS (VIA GOOGLE PAY), ON 31-08-2025",10,debit,gambling_betting,gambling,Boylesports.,yes,ENTERTAINMENT_CASINOS_AND_GAMBLING,gambling_unspecified,gambling,gambling_unspecified,gambling,gambling_betting,gambling,T4_dictionary,no,yes,yes,yes,no
1252,v3_volume,plaid,Nuffield Health,NUFFIELD HEALTH,45,debit,gym_fitness,health_medical,Nuffield Health gyms; £45 typical membership.,established,MEDICAL_OTHER_MEDICAL,health_other,health_medical,health_other,health_medical,health_other,health_medical,T6_native_fallback,no,no,yes,yes,no
1253,v3_volume,plaid,Apple,APPLE.COM/BILL,0.99,debit,software,digital_subscriptions_services,Apple App Store.,established,GENERAL_MERCHANDISE_COMPUTERS_AND_ELECTRONICS,computing_devices,general_retail_marketplaces,computing_devices,general_retail_marketplaces,software,digital_subscriptions_services,T4_dictionary,no,yes,no,yes,no
1254,v3_volume,plaid,Quidmarket,Quidmarket QuidMarket,30.46,debit,payday_loan,high_cost_distress_credit,QuidMarket short-term lender.,yes,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,personal_loan_repayment,credit_loan_repayments,personal_loan_repayment,credit_loan_repayments,payday_loan,high_cost_distress_credit,T5_R18,no,yes,no,yes,no
1255,v3_volume,plaid,gohenry,Gohenry Topup,407.5,debit,prepaid_card,transfers,goHenry kids prepaid top-up.,established,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,prepaid_card,transfers,T4_dictionary,no,yes,no,yes,no
1256,v3_volume,plaid,Charlotte Spencer Lou,CHARLOTTE SPENCER LOU               VIA MOBILE - PYMT FP 24/07/25 10    39160713141316000N,10,debit,transfer_p2p,transfers,Named person Charlotte Spencer.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,no
1257,v3_volume,plaid,CO-OP,CO-OP GROUP 190322  ON 26 JUN CLP The Co-Operative,2.29,debit,groceries,groceries_household_essentials,Co-op.,established,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T4_dictionary,yes,yes,yes,yes,no
1258,v3_volume,plaid,Laura Whitaker,"MOB, Mrs Laura Whitaker",1000,debit,transfer_p2p,transfers,Mrs Laura Whitaker.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,transfer_p2p,transfers,T4_dictionary,no,yes,no,yes,no
1259,v3_volume,plaid,Tiktok Shop,TikTok Shop,39.12,debit,marketplace_general,general_retail_marketplaces,TikTok Shop; not Amazon.,yes,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,marketplace_general,general_retail_marketplaces,marketplace_general,general_retail_marketplaces,marketplace_general,general_retail_marketplaces,T6_native_fallback,yes,yes,yes,yes,no
1260,v3_volume,plaid,Apple,APPLE.COM/BILL IRELAND ON 03 JUL CPM,11,debit,software,digital_subscriptions_services,Apple App Store.,established,GENERAL_MERCHANDISE_COMPUTERS_AND_ELECTRONICS,computing_devices,general_retail_marketplaces,computing_devices,general_retail_marketplaces,software,digital_subscriptions_services,T4_dictionary,no,yes,no,yes,no
1261,v3_volume,plaid,Molly Stone,Payment to MOLLY STONE 402812 81593242,12,debit,transfer_p2p,transfers,Named-person Faster Payment to Molly Stone.,no,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,no
1262,v3_volume,plaid,First Central Serv,FIRSTCENTRALSERV 30523508-01011010I,87.69,debit,insurance_motor,insurance,1st Central is a motor-insurance brand.,yes,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,personal_loan_repayment,credit_loan_repayments,personal_loan_repayment,credit_loan_repayments,personal_loan_repayment,credit_loan_repayments,T6_native_fallback,no,no,no,no,no
1263,v3_volume,plaid,Everyman Plymouth,Everyman Plymouth,14.65,debit,cinema,entertainment_leisure,Everyman Plymouth.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,no
1264,v3_volume,plaid,Cd Company Shop,2416 08AUG25 CD   COMPANY SHOP LTD  RENFREW GB,29.7,debit,groceries,groceries_household_essentials,"Company Shop Renfrew is a surplus supermarket (food discounter-like), not a corner shop.",no,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,retail_other,general_retail_marketplaces,retail_other,general_retail_marketplaces,retail_other,general_retail_marketplaces,T6_native_fallback,no,no,no,no,no
1265,v3_volume,plaid,Betfair,BETFAIR  ON 15 OCT CPM Betfair,5,debit,gambling_betting,gambling,Betfair.,established,ENTERTAINMENT_CASINOS_AND_GAMBLING,gambling_unspecified,gambling,gambling_unspecified,gambling,gambling_betting,gambling,T4_dictionary,no,yes,yes,yes,no
1266,v3_volume,plaid,Zilch,ZILCH INSTALMENT,22.52,debit,bnpl,credit_loan_repayments,Zilch instalment.,yes,LOAN_PAYMENTS_BNPL_AND_EWA,bnpl,credit_loan_repayments,bnpl,credit_loan_repayments,bnpl,credit_loan_repayments,T4_dictionary,yes,yes,yes,yes,no
1267,v3_volume,plaid,Muhtasim Ahmed Money,MUHTASIM AHMED    MONEY             VIA MOBILE - PYMT FP 19/07/25 10    41205410287676000N,50,debit,transfer_p2p,transfers,Named person Muhtasim Ahmed.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,transfer_p2p,transfers,T4_dictionary,no,yes,no,yes,no
1268,v3_volume,plaid,Nisa,PENDING NISA,12.49,debit,groceries,groceries_household_essentials,Nisa symbol-group grocer.,established,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T4_dictionary,yes,yes,yes,yes,no
1269,v3_volume,plaid,Bet365,Bet365,10,debit,gambling_betting,gambling,Bet365.,established,ENTERTAINMENT_CASINOS_AND_GAMBLING,gambling_unspecified,gambling,gambling_unspecified,gambling,gambling_betting,gambling,T4_dictionary,no,yes,yes,yes,no
1270,v3_volume,plaid,One Stop,ONE STOP 1511 CD 1175,9.73,debit,convenience_store,groceries_household_essentials,One Stop.,established,GENERAL_MERCHANDISE_CONVENIENCE_STORES,convenience_store,groceries_household_essentials,convenience_store,groceries_household_essentials,groceries,groceries_household_essentials,T4_dictionary,yes,no,yes,yes,no
1271,v3_volume,plaid,Apple,Apple,0.29,debit,software,digital_subscriptions_services,Apple micro-purchase.,established,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,retail_other,general_retail_marketplaces,retail_other,general_retail_marketplaces,software,digital_subscriptions_services,T4_dictionary,no,yes,no,yes,no
1272,v3_volume,plaid,Ladbrokes,Ladbrokes,5,debit,gambling_betting,gambling,Ladbrokes.,established,ENTERTAINMENT_CASINOS_AND_GAMBLING,gambling_unspecified,gambling,gambling_unspecified,gambling,gambling_betting,gambling,T4_dictionary,no,yes,yes,yes,no
1273,v3_volume,plaid,Awp P&c S.a.,Visa purchase AWP P&C S.A. - UK BRAN,10.5,debit,insurance_travel,insurance,AWP P&C S.A. UK Branch is Allianz Partners; typical travel-insurance underwriter charge.,no,ENTERTAINMENT_MUSIC_VIDEO_GAMES_TV_AND_MOVIES,entertainment_other,entertainment_leisure,entertainment_other,entertainment_leisure,entertainment_other,entertainment_leisure,T6_native_fallback,no,no,no,no,no
1274,v3_volume,plaid,Revolut,Revolut account - Bus Rosemary Harvey - SortCodeAccountNumber: 23012017342875,2,debit,transfer_p2p,transfers,Revolut payment naming Rosemary Harvey; person named so not own-account.,yes,TRANSFER_OUT_TRANSFER_OUT_FROM_APPS,transfer_p2p,transfers,transfer_p2p,transfers,transfer_own_account,transfers,T4_dictionary,yes,no,yes,yes,no
1275,v3_volume,plaid,McDonald's,McDonalds 8260752,50.55,debit,takeaway,eating_drinking_out,McDonald's.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,takeaway,eating_drinking_out,T4_dictionary,no,yes,yes,yes,no
